region,subvillage,construction_year,key
Iringa,Ukamba,2009.0,UkambaIringa
Iringa,Ukea,1993.0,UkeaIringa
Iringa,Ukelemi,2008.0,UkelemiIringa
Iringa,Ukenza,2009.0,UkenzaIringa
Iringa,Ukinga,1991.2727272727273,UkingaIringa
Iringa,Ukingo,2004.0,UkingoIringa
Iringa,Ukombozi,1978.0,UkomboziIringa
Iringa,Ukumbi,1995.0,UkumbiIringa
Iringa,Ukwega,1985.0,UkwegaIringa
Iringa,Ulanga,1978.0,UlangaIringa
Iringa,Ulangala,2008.0,UlangalaIringa
Iringa,Ulapilo,1980.0,UlapiloIringa
Iringa,Ulembwe,2003.0,UlembweIringa
Iringa,Ulete,2005.0588235294117,UleteIringa
Iringa,Uligile,2003.0,UligileIringa
Iringa,Ulindanyi,1994.0,UlindanyiIringa
Iringa,Ulindiwa,2008.0,UlindiwaIringa
Iringa,Ulinzi,2008.5,UlinziIringa
Iringa,Ulisa,2009.0,UlisaIringa
Iringa,Ullinzi,2008.0,UllinziIringa
Iringa,Ulonge,1985.1666666666667,UlongeIringa
Iringa,Ulumba,1998.6666666666667,UlumbaIringa
Iringa,Uluwe,2003.0,UluweIringa
Iringa,Ulyalya,2000.0,UlyalyaIringa
Iringa,Umwaga,1996.0,UmwagaIringa
Iringa,Unena,1995.0,UnenaIringa
Iringa,Ung'Eng'E,2010.0,Ung'Eng'EIringa
Iringa,Unyambipw,2003.0,UnyambipwIringa
Iringa,Unyangogo,1982.0,UnyangogoIringa
Iringa,Unyangwila,1985.0,UnyangwilaIringa
Iringa,Unyanye,1993.25,UnyanyeIringa
Iringa,Unyasanga,1990.0,UnyasangaIringa
Iringa,Upakilwa,1976.0,UpakilwaIringa
Iringa,Upingwa,1985.0,UpingwaIringa
Iringa,Usagalwa,2008.0,UsagalwaIringa
Iringa,Usagara,2003.0,UsagaraIringa
Iringa,Usakila,2005.0,UsakilaIringa
Iringa,Usalama,2002.08,UsalamaIringa
Iringa,Usalule,2008.0,UsaluleIringa
Iringa,Usambusi,1990.0,UsambusiIringa
Iringa,Usange,2004.3333333333333,UsangeIringa
Iringa,Usangi,2004.0,UsangiIringa
Iringa,Usetule Kati,2009.0,Usetule KatiIringa
Iringa,Ushindi,1991.5,UshindiIringa
Iringa,Ushirika,2009.0,UshirikaIringa
Iringa,Ushirikiano,2006.0,UshirikianoIringa
Iringa,Usimikinyi,2004.0,UsimikinyiIringa
Iringa,Usita,2002.5555555555557,UsitaIringa
Iringa,Usolanga Kati,1990.0,Usolanga KatiIringa
Iringa,Usungilo,2010.0,UsungiloIringa
Iringa,Uswimwa,2000.0,UswimwaIringa
Iringa,Utege,1996.0,UtegeIringa
Iringa,Utengule,2008.0,UtenguleIringa
Iringa,Utiga,1996.0,UtigaIringa
Iringa,Utilimwani,1989.1666666666667,UtilimwaniIringa
Iringa,Utimbe,2009.0,UtimbeIringa
Iringa,Utitili,1987.0,UtitiliIringa
Iringa,Utsewa,1984.0,UtsewaIringa
Iringa,Utunidza,1994.2,UtunidzaIringa
Iringa,Uvangu,2006.0,UvanguIringa
Iringa,Uvangwa,2006.0,UvangwaIringa
Iringa,Uwemba Magharibi,2010.0,Uwemba MagharibiIringa
Iringa,Uwemba Mashariki,2007.6666666666667,Uwemba MasharikiIringa
Iringa,Uwenamo,2000.6666666666667,UwenamoIringa
Iringa,Uwungilo,2006.0,UwungiloIringa
Iringa,Uyamba,1989.0,UyambaIringa
Iringa,Uyasimwa,1990.0,UyasimwaIringa
Iringa,Uyelevala,1978.0,UyelevalaIringa
Iringa,Uyelivala,1993.5,UyelivalaIringa
Iringa,Uzunguni,2006.3333333333333,UzunguniIringa
Iringa,Valakunga,1999.0,ValakungaIringa
Iringa,Viganga,2002.25,VigangaIringa
Iringa,Vigulu,1984.0,ViguluIringa
Iringa,Viguru,1984.0,ViguruIringa
Iringa,Vikoga,2007.0,VikogaIringa
Iringa,Vilalo,1984.0,VilaloIringa
Iringa,Vuchange,2004.0,VuchangeIringa
Iringa,Wage,2008.0,WageIringa
Iringa,Wahe,2002.5555555555557,WaheIringa
Iringa,Wambulilw,1994.0,WambulilwIringa
Iringa,Wanasiale,1996.0,WanasialeIringa
Iringa,Wang'Ere,1989.6,Wang'EreIringa
Iringa,Wangama,1990.1666666666667,WangamaIringa
Iringa,Wangamaganga,2008.0,WangamagangaIringa
Iringa,Wangamiko,2009.6,WangamikoIringa
Iringa,Wangamiku,2010.0,WangamikuIringa
Iringa,Wangi,1984.0,WangiIringa
Iringa,Wanging'Ombe,1978.0,Wanging'OmbeIringa
Iringa,Wanginyi,2008.0,WanginyiIringa
Iringa,Wanike,2009.0,WanikeIringa
Iringa,Wecha,1995.0,WechaIringa
Iringa,Wehe,1978.0,WeheIringa
Iringa,Welela,1978.0,WelelaIringa
Iringa,Wikichi,2006.5714285714287,WikichiIringa
Iringa,Wilimi,2000.0,WilimiIringa
Iringa,Winome,1988.8333333333333,WinomeIringa
Iringa,Wisange,2006.0,WisangeIringa
Iringa,Wiyandage,1993.0,WiyandageIringa
Iringa,Wotalisoli,2009.0,WotalisoliIringa
Iringa,Yandambo,2009.0,YandamboIringa
Iringa,Yerico,2000.0,YericoIringa
Iringa,Yeriko,1985.923076923077,YerikoIringa
Iringa,Yerusalem,2008.0,YerusalemIringa
Iringa,Zagaza A,2008.0,Zagaza AIringa
Iringa,Zagaza B,2008.0,Zagaza BIringa
Iringa,Zahanati,2003.1,ZahanatiIringa
Kigoma,Azimio,2010.0,AzimioKigoma
Kigoma,Bamba,2009.0,BambaKigoma
Kigoma,Bangwe Zahanati,1971.0,Bangwe ZahanatiKigoma
Kigoma,Bavunja A,2009.0,Bavunja AKigoma
Kigoma,Bavunja B,2010.3333333333333,Bavunja BKigoma
Kigoma,Bigabilo A,1988.2,Bigabilo AKigoma
Kigoma,Bigabilo B,1985.0,Bigabilo BKigoma
Kigoma,Bigala,1997.25,BigalaKigoma
Kigoma,Bigara,1996.5,BigaraKigoma
Kigoma,Bigoro,2001.0,BigoroKigoma
Kigoma,Biharule,2007.3333333333333,BiharuleKigoma
Kigoma,Bikera,1994.0,BikeraKigoma
Kigoma,Bilatenda,1988.0,BilatendaKigoma
Kigoma,Bitale A,1985.0,Bitale AKigoma
Kigoma,Bitale B,1985.0,Bitale BKigoma
Kigoma,Bitale B Shule,1985.0,Bitale B ShuleKigoma
Kigoma,Bitale Shule,2012.0,Bitale ShuleKigoma
Kigoma,Bitale Sokoni,1985.0,Bitale SokoniKigoma
Kigoma,Bitare Kati,2008.5,Bitare KatiKigoma
Kigoma,Bitati,2004.0,BitatiKigoma
Kigoma,Biturana Mashariki,1999.0,Biturana MasharikiKigoma
Kigoma,Biturana Mtoni,1999.5,Biturana MtoniKigoma
Kigoma,Biturana Shuleni,1997.5,Biturana ShuleniKigoma
Kigoma,Bizivilinzamba A,2009.4,Bizivilinzamba AKigoma
Kigoma,Bizivilinzamba C,2010.0,Bizivilinzamba CKigoma
Kigoma,Blenda B,1989.0,Blenda BKigoma
Kigoma,Bogogwa,1987.0,BogogwaKigoma
Kigoma,Bolelo,1985.0,BoleloKigoma
Kigoma,Boma,2000.0,BomaKigoma
Kigoma,Bonde,2012.0,BondeKigoma
Kigoma,Bondo,2004.75,BondoKigoma
Kigoma,Brebda B,1975.0,Brebda BKigoma
Kigoma,Brenda,1989.0,BrendaKigoma
Kigoma,Brenda A,1985.0,Brenda AKigoma
Kigoma,Brenda B,1989.0,Brenda BKigoma
Kigoma,Buchuma,1994.7142857142858,BuchumaKigoma
Kigoma,Bugabilo B,1985.0,Bugabilo BKigoma
Kigoma,Bugala,1995.0,BugalaKigoma
Kigoma,Bugarama,2004.0,BugaramaKigoma
Kigoma,Bugare,2000.0,BugareKigoma
Kigoma,Bugorebuke,2003.0,BugorebukeKigoma
Kigoma,Bugugo,2009.0,BugugoKigoma
Kigoma,Bugwana,2010.0,BugwanaKigoma
Kigoma,Buhilima A,1983.25,Buhilima AKigoma
Kigoma,Buhilima B,2001.0,Buhilima BKigoma
Kigoma,Buhinda,1992.8333333333333,BuhindaKigoma
Kigoma,Buhuba,2001.0,BuhubaKigoma
Kigoma,Bujuru,2007.0,BujuruKigoma
Kigoma,Bukemba,1990.5,BukembaKigoma
Kigoma,Bukoba,1995.75,BukobaKigoma
Kigoma,Bukombe,2002.0,BukombeKigoma
Kigoma,Bukuba,2000.0,BukubaKigoma
Kigoma,Bunyambo,2001.5,BunyamboKigoma
Kigoma,Burembo,2007.0,BuremboKigoma
Kigoma,Busagara,1985.0,BusagaraKigoma
Kigoma,Busagara A,2003.0,Busagara AKigoma
Kigoma,Busagara B,2003.0,Busagara BKigoma
Kigoma,Busalu,2005.0,BusaluKigoma
Kigoma,Buseko,1992.1666666666667,BusekoKigoma
Kigoma,Bushabane,2011.0,BushabaneKigoma
Kigoma,Businde,1994.0,BusindeKigoma
Kigoma,Bustani,2009.0,BustaniKigoma
Kigoma,Buteko,1989.5,ButekoKigoma
Kigoma,Butugala,1986.0,ButugalaKigoma
Kigoma,Butugara,1986.0,ButugaraKigoma
Kigoma,Butunga,1990.0,ButungaKigoma
Kigoma,Buyaga,1991.0,BuyagaKigoma
Kigoma,Buyange,1978.0,BuyangeKigoma
Kigoma,Buyezi,2004.0,BuyeziKigoma
Kigoma,Buyogwa,1990.0,BuyogwaKigoma
Kigoma,Buyombo,1992.0,BuyomboKigoma
Kigoma,Buzugu,1992.0,BuzuguKigoma
Kigoma,Bwelu A,1984.75,Bwelu AKigoma
Kigoma,Bwelu B,1985.0,Bwelu BKigoma
Kigoma,Bwelu Kisagarani,1985.0,Bwelu KisagaraniKigoma
Kigoma,Bweranka,2008.0,BwerankaKigoma
Kigoma,Bweru,1996.0,BweruKigoma
Kigoma,Bweru Kaskazini,2005.0,Bweru KaskaziniKigoma
Kigoma,Bweru Kusini,1997.5,Bweru KusiniKigoma
Kigoma,Bwilinde,2000.0,BwilindeKigoma
Kigoma,Bwilinde A,2004.0,Bwilinde AKigoma
Kigoma,Bwilinde B,2004.0,Bwilinde BKigoma
Kigoma,Bwozi A,2006.0,Bwozi AKigoma
Kigoma,Ccm Centre,1980.0,Ccm CentreKigoma
Kigoma,Center,1996.4285714285713,CenterKigoma
Kigoma,Chafugwe,2006.0,ChafugweKigoma
Kigoma,Chamuyaga B,2005.0,Chamuyaga BKigoma
Kigoma,Chankabwimba,2008.0,ChankabwimbaKigoma
Kigoma,Chanyentamba,2003.0,ChanyentambaKigoma
Kigoma,Chekenya,2009.0,ChekenyaKigoma
Kigoma,Chemchem,2011.0,ChemchemKigoma
Kigoma,Cherabulo A,1998.0,Cherabulo AKigoma
Kigoma,Cheramunda,2001.0,CheramundaKigoma
Kigoma,Cheya,1997.25,CheyaKigoma
Kigoma,Chigatule,1993.0,ChigatuleKigoma
Kigoma,Chigazule,1993.0,ChigazuleKigoma
Kigoma,Chiloleye,1994.0,ChiloleyeKigoma
Kigoma,Chirabulo B,1998.0,Chirabulo BKigoma
Kigoma,Chogo,1986.6666666666667,ChogoKigoma
Kigoma,Chona,1997.6666666666667,ChonaKigoma
Kigoma,D W T,2009.0,D W TKigoma
Kigoma,Darajani,1995.0,DarajaniKigoma
Kigoma,Elimu,2008.2222222222222,ElimuKigoma
Kigoma,Fugwe,2006.0,FugweKigoma
Kigoma,Gezaulole,1996.909090909091,GezauloleKigoma
Kigoma,Gwandamula,1999.0,GwandamulaKigoma
Kigoma,Gwanumpu,1993.0,GwanumpuKigoma
Kigoma,Gwanumpu A,2008.857142857143,Gwanumpu AKigoma
Kigoma,Gwanumpu B,2008.0,Gwanumpu BKigoma
Kigoma,Gwanyama,1989.0,GwanyamaKigoma
Kigoma,Gwanzu,2006.2,GwanzuKigoma
Kigoma,Gwiru,1985.3333333333333,GwiruKigoma
Kigoma,Heru Juu,2000.0,Heru JuuKigoma
Kigoma,Heru Ushingo,2011.0,Heru UshingoKigoma
Kigoma,Hudumani,1994.0,HudumaniKigoma
Kigoma,Hungwe A,1997.3333333333333,Hungwe AKigoma
Kigoma,Hungwe B,2001.5,Hungwe BKigoma
Kigoma,Hwazi,2001.6,HwaziKigoma
Kigoma,Ibohelo,1993.0,IboheloKigoma
Kigoma,Ibuga,1992.0,IbugaKigoma
Kigoma,Ibuga A,1991.0,Ibuga AKigoma
Kigoma,Ibuga C,1991.0,Ibuga CKigoma
Kigoma,Igambililo,1996.3333333333333,IgambililoKigoma
Kigoma,Igarika,2007.0,IgarikaKigoma
Kigoma,Ikanilo,2007.0,IkaniloKigoma
Kigoma,Ilela,1997.3333333333333,IlelaKigoma
Kigoma,Imalamanono,2012.0,ImalamanonoKigoma
Kigoma,Ishoko,2003.0,IshokoKigoma
Kigoma,Italii,2003.0,ItaliiKigoma
Kigoma,Itebula,2007.0,ItebulaKigoma
Kigoma,Itebula Kati,1983.5,Itebula KatiKigoma
Kigoma,Itelama,2007.0,ItelamaKigoma
Kigoma,Janda Juu,1993.3,Janda JuuKigoma
Kigoma,Janda Mbele,1998.0,Janda MbeleKigoma
Kigoma,Janda Nbele,1986.0,Janda NbeleKigoma
Kigoma,Jitegeme,1987.0,JitegemeKigoma
Kigoma,Jumuiya,1997.0,JumuiyaKigoma
Kigoma,Kabale,2009.0,KabaleKigoma
Kigoma,Kabanga,2004.9285714285713,KabangaKigoma
Kigoma,Kabasaka,2003.5555555555557,KabasakaKigoma
Kigoma,Kabeba,2010.0,KabebaKigoma
Kigoma,Kabigwa,2005.0,KabigwaKigoma
Kigoma,Kabilizi A,2006.0,Kabilizi AKigoma
Kigoma,Kabilizi B,2005.0,Kabilizi BKigoma
Kigoma,Kabingo,1999.6,KabingoKigoma
Kigoma,Kabogi,2002.0,KabogiKigoma
Kigoma,Kabondo,1971.0,KabondoKigoma
Kigoma,Kabulanzwili,2005.0,KabulanzwiliKigoma
Kigoma,Kabungo,1987.0,KabungoKigoma
Kigoma,Kaburuka,1996.0,KaburukaKigoma
Kigoma,Kabuta A,2011.0,Kabuta AKigoma
Kigoma,Kabuyange,2008.0,KabuyangeKigoma
Kigoma,Kabuye,1997.5,KabuyeKigoma
Kigoma,Kachakala,2000.3333333333333,KachakalaKigoma
Kigoma,Kachula,1985.0,KachulaKigoma
Kigoma,Kadida,2007.0,KadidaKigoma
Kigoma,Kaduha,1998.6666666666667,KaduhaKigoma
Kigoma,Kafunzo,1984.2,KafunzoKigoma
Kigoma,Kafwandi,2004.0,KafwandiKigoma
Kigoma,Kagayo,1993.0,KagayoKigoma
Kigoma,Kagembe,2005.857142857143,KagembeKigoma
Kigoma,Kagembe A,1985.3333333333333,Kagembe AKigoma
Kigoma,Kagembe B,1982.0,Kagembe BKigoma
Kigoma,Kagenda A,1977.0,Kagenda AKigoma
Kigoma,Kagenda B,1977.0,Kagenda BKigoma
Kigoma,Kageyo,1999.0,KageyoKigoma
Kigoma,Kagezi,2006.5,KageziKigoma
Kigoma,Kagina,1984.0,KaginaKigoma
Kigoma,Kagomelo,1990.0,KagomeloKigoma
Kigoma,Kagomelo A,2007.75,Kagomelo AKigoma
Kigoma,Kagoti,2003.5,KagotiKigoma
Kigoma,Kaguhu,2006.0,KaguhuKigoma
Kigoma,Kaguhu A,2010.0,Kaguhu AKigoma
Kigoma,Kaguhu B,1996.0,Kaguhu BKigoma
Kigoma,Kagulwe,2008.0,KagulweKigoma
Kigoma,Kagunga,2007.0,KagungaKigoma
Kigoma,Kaguruka,1994.2222222222222,KagurukaKigoma
Kigoma,Kagwila,2008.3333333333333,KagwilaKigoma
Kigoma,Kahaga,1992.0,KahagaKigoma
Kigoma,Kahalawe,2003.0,KahalaweKigoma
Kigoma,Kahambwe B,2006.0,Kahambwe BKigoma
Kigoma,Kahanama,2004.0,KahanamaKigoma
Kigoma,Kaheke,2006.0,KahekeKigoma
Kigoma,Kahogoro,2010.0,KahogoroKigoma
Kigoma,Kahunda,2011.0,KahundaKigoma
Kigoma,Kahunga A,1999.75,Kahunga AKigoma
Kigoma,Kahunga B,2004.3333333333333,Kahunga BKigoma
Kigoma,Kajana,2002.0,KajanaKigoma
Kigoma,Kakirungu,1992.0,KakirunguKigoma
Kigoma,Kakonko,1995.0,KakonkoKigoma
Kigoma,Kalatuma,2003.0,KalatumaKigoma
Kigoma,Kalege,2005.0,KalegeKigoma
Kigoma,Kalemela,2007.0,KalemelaKigoma
Kigoma,Kalila B,2005.5,Kalila BKigoma
Kigoma,Kalimungoma,2004.0,KalimungomaKigoma
Kigoma,Kalinzi,2004.7142857142858,KalinziKigoma
Kigoma,Kaloleni,2008.0,KaloleniKigoma
Kigoma,Kalongalonge,2009.0,KalongalongeKigoma
Kigoma,Kamala,1971.0,KamalaKigoma
Kigoma,Kamana,1996.0,KamanaKigoma
Kigoma,Kamanga,2000.6666666666667,KamangaKigoma
Kigoma,Kamanyo,1999.0,KamanyoKigoma
Kigoma,Kamanyu,2005.0,KamanyuKigoma
Kigoma,Kamazi,1991.0,KamaziKigoma
Kigoma,Kambali,2003.6666666666667,KambaliKigoma
Kigoma,Kamembe,1979.5,KamembeKigoma
Kigoma,Kamfuba,2007.0,KamfubaKigoma
Kigoma,Kamilangete,1983.4444444444443,KamilangeteKigoma
Kigoma,Kamkere,1999.3333333333333,KamkereKigoma
Kigoma,Kampanga,2006.8,KampangaKigoma
Kigoma,Kangeze,2009.0,KangezeKigoma
Kigoma,Kaniga,2002.5,KanigaKigoma
Kigoma,Kanswa,1985.0,KanswaKigoma
Kigoma,Kanyaga,1996.0,KanyagaKigoma
Kigoma,Kanyaga B,1991.0,Kanyaga BKigoma
Kigoma,Kanyaga D,1996.25,Kanyaga DKigoma
Kigoma,Kanyaga E,1991.0,Kanyaga EKigoma
Kigoma,Kanyaga F,1991.0,Kanyaga FKigoma
Kigoma,Kanyala,1993.0,KanyalaKigoma
Kigoma,Kanyamageli,2000.0,KanyamageliKigoma
Kigoma,Kanyamahela,1995.0,KanyamahelaKigoma
Kigoma,Kanyamanza A,2010.0,Kanyamanza AKigoma
Kigoma,Kanyembaba,2004.0,KanyembabaKigoma
Kigoma,Kanyentale,2007.0,KanyentaleKigoma
Kigoma,Kanyetamo,2000.0,KanyetamoKigoma
Kigoma,Kanyetamu,2000.0,KanyetamuKigoma
Kigoma,Kanyinya,2003.3333333333333,KanyinyaKigoma
Kigoma,Kanyomvi,2007.3333333333333,KanyomviKigoma
Kigoma,Kanyomvu,2002.0,KanyomvuKigoma
Kigoma,Kanywabeza,2003.3333333333333,KanywabezaKigoma
Kigoma,Kanywangiri,1999.0,KanywangiriKigoma
Kigoma,Kanywaveza,2003.0,KanywavezaKigoma
Kigoma,Karambi,2009.0,KarambiKigoma
Kigoma,Karatuma,1975.0,KaratumaKigoma
Kigoma,Kariba,1994.0,KaribaKigoma
Kigoma,Karo,1996.0,KaroKigoma
Kigoma,Karugendo,2006.0,KarugendoKigoma
Kigoma,Karukozi,1992.0,KarukoziKigoma
Kigoma,Karundo,2006.0,KarundoKigoma
Kigoma,Karundo A,2004.0,Karundo AKigoma
Kigoma,Karundo B,2004.0,Karundo BKigoma
Kigoma,Karunga,2005.5,KarungaKigoma
Kigoma,Karutale,2003.0,KarutaleKigoma
Kigoma,Karutambe,2006.0,KarutambeKigoma
Kigoma,Karutambwe,2001.0,KarutambweKigoma
Kigoma,Kasagamba,1980.0,KasagambaKigoma
Kigoma,Kasagwe,1993.0,KasagweKigoma
Kigoma,Kasaka,2003.0,KasakaKigoma
Kigoma,Kasaka A,2009.0,Kasaka AKigoma
Kigoma,Kasaka B,2001.0,Kasaka BKigoma
Kigoma,Kasakaa B,2009.0,Kasakaa BKigoma
Kigoma,Kasana,2013.0,KasanaKigoma
Kigoma,Kasanda,2006.4444444444443,KasandaKigoma
Kigoma,Kasange,2007.25,KasangeKigoma
Kigoma,Kasangezi,1977.4,KasangeziKigoma
Kigoma,Kasasa,2009.0,KasasaKigoma
Kigoma,Kaseke,2001.5454545454545,KasekeKigoma
Kigoma,Kasemu,1993.0,KasemuKigoma
Kigoma,Kasesa,1985.0,KasesaKigoma
Kigoma,Kasgamba,1982.0,KasgambaKigoma
Kigoma,Kashawe,2002.0,KashaweKigoma
Kigoma,Kashoza,2007.0,KashozaKigoma
Kigoma,Kasingilimi,2009.0,KasingilimiKigoma
Kigoma,Kasisi,2005.0,KasisiKigoma
Kigoma,Kaskazini,2006.375,KaskaziniKigoma
Kigoma,Kaskazini Ruhobe,1985.0,Kaskazini RuhobeKigoma
Kigoma,Kasumo,1996.0,KasumoKigoma
Kigoma,Kasyenene,1988.0,KasyeneneKigoma
Kigoma,Katahokwa,2007.8,KatahokwaKigoma
Kigoma,Katahokwa A,2011.0,Katahokwa AKigoma
Kigoma,Katahokwa B,2012.0,Katahokwa BKigoma
Kigoma,Katahokwa C,2010.8,Katahokwa CKigoma
Kigoma,Katahokwa D,2010.0,Katahokwa DKigoma
Kigoma,Katale,1997.5,KataleKigoma
Kigoma,Katandala,2007.0,KatandalaKigoma
Kigoma,Katandara,1989.6666666666667,KatandaraKigoma
Kigoma,Kataokwa,2004.0,KataokwaKigoma
Kigoma,Katazi,1998.0,KataziKigoma
Kigoma,Katelela,2001.0,KatelelaKigoma
Kigoma,Katete,2008.0,KateteKigoma
Kigoma,Kati,1994.5666666666666,KatiKigoma
Kigoma,Katiazo,2002.0,KatiazoKigoma
Kigoma,Katombo,1984.0,KatomboKigoma
Kigoma,Katonga,1984.0,KatongaKigoma
Kigoma,Katonga A,2000.0,Katonga AKigoma
Kigoma,Katonga B,2000.0,Katonga BKigoma
Kigoma,Katongati,1993.0,KatongatiKigoma
Kigoma,Katonyanga,2009.0,KatonyangaKigoma
Kigoma,Katonzovu,2006.0,KatonzovuKigoma
Kigoma,Katoto,2006.0,KatotoKigoma
Kigoma,Katuma,2013.0,KatumaKigoma
Kigoma,Katunga A,1982.0,Katunga AKigoma
Kigoma,Katungu,2009.0,KatunguKigoma
Kigoma,Katunguru,2003.6666666666667,KatunguruKigoma
Kigoma,Kavigili,2005.0,KavigiliKigoma
Kigoma,Kavirwe,1980.0,KavirweKigoma
Kigoma,Kavuga,1999.0,KavugaKigoma
Kigoma,Kavumu,1993.0,KavumuKigoma
Kigoma,Kavumu A,2005.6666666666667,Kavumu AKigoma
Kigoma,Kavumu B,2007.8,Kavumu BKigoma
Kigoma,Kavuruga,2002.0,KavurugaKigoma
Kigoma,Kavurugwa,2006.0,KavurugwaKigoma
Kigoma,Kavyiru,2012.0,KavyiruKigoma
Kigoma,Kavyuru,2010.3333333333333,KavyuruKigoma
Kigoma,Kayanza,2002.3333333333333,KayanzaKigoma
Kigoma,Kayengele A,2002.0,Kayengele AKigoma
Kigoma,Kayenzi,2005.0,KayenziKigoma
Kigoma,Kayogolo,1987.25,KayogoloKigoma
Kigoma,Kayogoro,2009.5,KayogoroKigoma
Kigoma,Kayombe,1986.3333333333333,KayombeKigoma
Kigoma,Kaza Mwendo,2005.0,Kaza MwendoKigoma
Kigoma,Kazamoyo,2001.0,KazamoyoKigoma
Kigoma,Kazamwendo,1993.0,KazamwendoKigoma
Kigoma,Kazana,1988.0,KazanaKigoma
Kigoma,Kazaroho,2005.6,KazarohoKigoma
Kigoma,Kazegunga,1993.0,KazegungaKigoma
Kigoma,Kazegunga A,2001.0,Kazegunga AKigoma
Kigoma,Kazegunga B,2005.6,Kazegunga BKigoma
Kigoma,Kaziba,1985.0,KazibaKigoma
Kigoma,Kazigunga A,2009.0,Kazigunga AKigoma
Kigoma,Kazigunga B,2009.0,Kazigunga BKigoma
Kigoma,Kazinga,2000.0,KazingaKigoma
Kigoma,Kazingu,2000.0,KazinguKigoma
Kigoma,Kewe,1995.6666666666667,KeweKigoma
Kigoma,Keza,1974.1666666666667,KezaKigoma
Kigoma,Kiagara,2010.0,KiagaraKigoma
Kigoma,Kibagwe,2000.0,KibagweKigoma
Kigoma,Kibalini,1984.0,KibaliniKigoma
Kigoma,Kibambo,2003.0,KibamboKigoma
Kigoma,Kibanda,2008.0,KibandaKigoma
Kigoma,Kibila,2009.0,KibilaKigoma
Kigoma,Kibilizi,2000.0,KibiliziKigoma
Kigoma,Kibimba,2007.5333333333333,KibimbaKigoma
Kigoma,Kibimba A,2011.0,Kibimba AKigoma
Kigoma,Kibingo,1983.7777777777778,KibingoKigoma
Kigoma,Kibogi,2008.0,KibogiKigoma
Kigoma,Kibondo,1988.5,KibondoKigoma
Kigoma,Kibumba,1984.0,KibumbaKigoma
Kigoma,Kibunduka,2010.0,KibundukaKigoma
Kigoma,Kibute,1999.0,KibuteKigoma
Kigoma,Kibuya,2001.5,KibuyaKigoma
Kigoma,Kibuye,1999.0,KibuyeKigoma
Kigoma,Kibwe,1994.7777777777778,KibweKigoma
Kigoma,Kibwigwa,1994.0,KibwigwaKigoma
Kigoma,Kibwigwa A,2005.25,Kibwigwa AKigoma
Kigoma,Kibwigwa B,1997.0,Kibwigwa BKigoma
Kigoma,Kichacha,2004.3333333333333,KichachaKigoma
Kigoma,Kichamate,2013.0,KichamateKigoma
Kigoma,Kichangachuwi,2008.0,KichangachuwiKigoma
Kigoma,Kidahwe Kati,1979.0,Kidahwe KatiKigoma
Kigoma,Kidimba,1999.0,KidimbaKigoma
Kigoma,Kiduduye,1990.0,KiduduyeKigoma
Kigoma,Kiduguda A,1991.6,Kiduguda AKigoma
Kigoma,Kiduguda B,1992.3333333333333,Kiduguda BKigoma
Kigoma,Kidyama,1999.25,KidyamaKigoma
Kigoma,Kifulifuli,2007.0,KifulifuliKigoma
Kigoma,Kifulufuli,2007.0,KifulufuliKigoma
Kigoma,Kifunzo,2006.0,KifunzoKigoma
Kigoma,Kifura,2005.0,KifuraKigoma
Kigoma,Kiga A,2004.0,Kiga AKigoma
Kigoma,Kiga B,2004.0,Kiga BKigoma
Kigoma,Kigadye,2000.3333333333333,KigadyeKigoma
Kigoma,Kigaga A,1991.75,Kigaga AKigoma
Kigoma,Kigaga B,1988.0,Kigaga BKigoma
Kigoma,Kigalama,1996.6,KigalamaKigoma
Kigoma,Kiganza,2012.0,KiganzaKigoma
Kigoma,Kiganza Centre,1985.0,Kiganza CentreKigoma
Kigoma,Kiganza Kati,1985.0,Kiganza KatiKigoma
Kigoma,Kigarama,2002.0,KigaramaKigoma
Kigoma,Kigarika,2006.5,KigarikaKigoma
Kigoma,Kigege,1982.0,KigegeKigoma
Kigoma,Kigende,2003.0,KigendeKigoma
Kigoma,Kigina Kati,2010.0,Kigina KatiKigoma
Kigoma,Kigoma,1991.2222222222222,KigomaKigoma
Kigoma,Kigondo A,1994.0,Kigondo AKigoma
Kigoma,Kigondo B,1994.0,Kigondo BKigoma
Kigoma,Kiguhu,1999.0,KiguhuKigoma
Kigoma,Kigule,1994.0,KiguleKigoma
Kigoma,Kigunga,2001.125,KigungaKigoma
Kigoma,Kigure,1994.0,KigureKigoma
Kigoma,Kigwe,2011.0,KigweKigoma
Kigoma,Kihela A,2003.0,Kihela AKigoma
Kigoma,Kihela B,2003.4,Kihela BKigoma
Kigoma,Kihinda,2004.0,KihindaKigoma
Kigoma,Kihinda A,2011.0,Kihinda AKigoma
Kigoma,Kihinga,2009.0,KihingaKigoma
Kigoma,Kihogazi,2008.0,KihogaziKigoma
Kigoma,Kijangara,1991.0,KijangaraKigoma
Kigoma,Kikangara,1994.0,KikangaraKigoma
Kigoma,Kikonko,2004.5,KikonkoKigoma
Kigoma,Kikulazo,1996.0,KikulazoKigoma
Kigoma,Kikungu,1997.5,KikunguKigoma
Kigoma,Kikurazo B,2004.0,Kikurazo BKigoma
Kigoma,Kilamvya,1996.0,KilamvyaKigoma
Kigoma,Kilelema A,2009.0,Kilelema AKigoma
Kigoma,Kilelema B,2009.0,Kilelema BKigoma
Kigoma,Kilelema C,2009.0,Kilelema CKigoma
